cfg,class,video,tag,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v7.0.0,-21.7503,-43.9391,-45.4408,-23.6398,-20.3997,-21.3206,-26.8328,-25.7391,-22.0001,-29.5018,-21.9257,-44.0397,-45.5088,-25.4153
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v8.0.0,-22.0855,-44.4411,-46.5732,-24.0241,-20.5819,-21.5428,-25.2943,-24.311,-22.3734,-29.8457,-22.2501,-44.5298,-46.6683,-25.7765
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v9.0.0,-24.6953,-44.7543,-45.4144,-26.3616,-23.3083,-23.4455,-29.6033,-28.6527,-24.6756,-29.7843,-25.1606,-44.9879,-45.5605,-28.2839
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,libaom-v3.12.0-constrained,-0.9844,1.2009,2.1292,-0.7497,2.8677,-0.0047,-1.0862,-1.9755,-0.426,-0.8814,-1.071,0.5606,1.4661,-0.7482
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,libaom-v3.12.0-unconstrained,-14.1924,-15.4767,-23.3281,-14.5882,5.3839,-4.1409,-19.4651,-19.0845,-9.5942,-14.4479,-14.7048,-16.2019,-24.3654,-15.6313
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v2.0.0,-2.5079,-9.7974,-18.927,-3.5494,-2.5488,-2.6666,-2.7348,-2.5996,-2.5985,-8.556,-2.5145,-9.9947,-19.6149,-4.177
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v3.0.0,-7.8065,-12.7842,-22.6463,-8.6574,-7.4513,-7.3613,-12.0202,-10.6688,-7.1523,-14.2734,-7.8247,-12.9461,-23.3585,-9.2823
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v4.0.0,-14.3814,-27.6719,-39.9465,-16.1896,-13.002,-13.4452,-20.6136,-18.4838,-13.6255,-24.7552,-14.2547,-27.8684,-40.585,-17.151
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v5.0.0,-15.8533,-30.73,-43.4806,-17.88,-13.2867,-14.4461,-22.474,-20.3172,-14.9788,-27.0321,-15.744,-30.9598,-44.1339,-19.0288
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v6.0.0,-19.6404,-35.3009,-46.2651,-21.6628,-17.4659,-18.0515,-26.3181,-24.4213,-18.6205,-31.6117,-19.2936,-35.4532,-46.8764,-22.6025
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v7.0.0,-20.7669,-38.8537,-45.2736,-22.8426,-18.733,-19.0618,-26.8751,-25.1135,-19.7914,-33.4013,-20.4453,-39.1767,-45.9042,-23.7837
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v8.0.0,-21.7588,-38.9121,-46.9359,-23.815,-19.2383,-19.9143,-27.7461,-26.0464,-20.6333,-34.4337,-21.4453,-39.2364,-47.5949,-24.7993
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v9.0.0,-23.7149,-36.8538,-46.0974,-25.3954,-22.9642,-22.699,-29.7703,-28.1792,-22.9642,-34.196,-23.6551,-37.2783,-46.7982,-26.4292
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,libaom-v3.12.0-constrained,-1.7534,-18.3876,-13.1753,-3.9346,-6.8821,-7.3425,-4.7118,-4.6435,-4.8322,-9.7248,-1.8809,-18.5834,-13.5021,-3.3538
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,libaom-v3.12.0-unconstrained,-7.361,-6.9901,-5.4444,-7.1634,-5.9787,-8.5581,-10.5559,-10.5577,-8.8217,-6.5382,-8.1123,-7.1725,-6.1139,-7.892
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v2.0.0,-3.378,-4.647,-5.1143,-3.5968,-2.1356,-3.128,-3.7528,-3.7217,-3.146,-3.9382,-3.3329,-4.5106,-4.9665,-3.4766
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v3.0.0,-16.796,-13.8552,-13.7025,-16.3606,-13.46,-15.8811,-20.5768,-19.388,-15.573,-16.1155,-16.9845,-13.8361,-13.7359,-16.6242
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v4.0.0,-23.4,-27.4946,-24.7774,-23.7898,-19.8144,-22.8169,-30.1069,-27.9731,-22.3215,-24.7403,-23.609,-27.5503,-24.7966,-23.8174
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v5.0.0,-25.9056,-30.2024,-27.6578,-26.3418,-22.042,-25.2797,-32.7599,-30.6137,-24.6911,-27.4383,-26.1304,-30.1835,-27.6722,-26.3679
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v6.0.0,-27.9427,-32.8554,-30.049,-28.4478,-24.9457,-27.6337,-34.1185,-32.0844,-26.7132,-29.8699,-28.1693,-32.8951,-30.1005,-28.4509
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v7.0.0,-28.6605,-38.9781,-34.2007,-29.8256,-25.6781,-28.366,-34.9907,-32.9477,-27.7899,-32.6358,-28.8946,-38.9774,-34.2514,-29.6354
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v8.0.0,-29.2529,-40.2123,-35.6603,-30.5358,-26.0379,-28.9041,-35.1016,-33.1406,-28.3971,-33.6541,-29.489,-40.1905,-35.7274,-30.3176
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v9.0.0,-31.6625,-40.046,-35.4694,-32.5454,-28.5751,-30.6163,-37.9853,-35.8213,-30.8241,-34.4187,-31.9796,-40.0913,-35.6086,-32.5136
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,libaom-v3.12.0-constrained,-2.2703,-10.4584,-19.9113,-3.959,-9.1805,-4.9301,-6.5054,-8.8858,-5.6879,-7.9974,-1.9768,-10.5938,-20.5889,-3.2703
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,libaom-v3.12.0-unconstrained,-11.9877,-20.4738,-20.9926,-13.087,-9.4751,-12.2617,-17.4054,-18.9404,-11.0036,-18.364,-11.4313,-20.1295,-18.9756,-12.2445
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v2.0.0,-1.3313,-20.3562,-19.9214,-3.7707,-1.1977,-0.881,-1.1528,-1.2181,-2.101,-10.0826,-1.4077,-20.3732,-20.1408,-3.2476
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v3.0.0,-4.8547,-24.8658,-28.0277,-7.6944,-4.4747,-2.7291,-3.4796,-4.6323,-5.3135,-14.3495,-4.8855,-24.9422,-28.7289,-7.0082
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v4.0.0,-18.0341,-38.7245,-41.7767,-21.0587,-15.8898,-15.6558,-17.0297,-19.0925,-17.4489,-28.9596,-17.7152,-38.8074,-42.2293,-19.9872
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v5.0.0,-19.0027,-46.2283,-46.3767,-22.8581,-16.8765,-16.3526,-18.2076,-20.2861,-18.5844,-33.0754,-18.7146,-46.2661,-46.695,-21.5555
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v6.0.0,-22.506,-48.7642,-49.1285,-26.2322,-20.0703,-19.9905,-21.3625,-23.623,-21.9671,-36.497,-22.1592,-48.8064,-49.4971,-24.9146
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v7.0.0,-23.4102,-51.131,-49.2549,-27.2126,-21.1465,-20.8904,-22.2092,-24.4794,-22.8907,-38.4203,-23.0645,-51.1459,-49.6095,-25.885
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v8.0.0,-24.5352,-52.0169,-49.4463,-28.2514,-21.8431,-21.9991,-23.5851,-25.8762,-23.8069,-39.2504,-24.1997,-52.0283,-49.7856,-26.9631
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v9.0.0,-25.9867,-50.9719,-49.5708,-29.3639,-24.7538,-23.4949,-25.1861,-27.2112,-25.5931,-39.2859,-25.659,-50.9889,-49.9736,-28.1732
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-constrained,-5.3014,16.0745,18.7699,-3.9071,-1.4796,-2.1328,-6.4282,-7.9004,-4.3941,3.663,-7.5422,15.2919,18.101,-5.671
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-unconstrained,-9.9108,-7.0418,-5.8087,-9.6822,-14.7968,-12.8576,-13.7117,-13.9673,-12.7814,-9.0922,-11.8048,-7.4981,-6.1541,-11.3451
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.9015,-10.7607,-17.7694,-3.7854,-2.4044,-2.6365,-3.5244,-3.543,-2.7163,-5.367,-2.9432,-10.9642,-18.1172,-3.9022
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v3.0.0,-11.0501,-20.2931,-26.672,-12.0092,-10.0329,-10.4197,-19.4736,-18.4264,-9.9822,-14.1949,-10.7771,-20.5293,-26.9505,-11.865
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v4.0.0,-16.8226,-26.9209,-35.1042,-17.9394,-14.9317,-15.6578,-24.5016,-23.663,-15.2301,-19.9873,-16.4364,-27.1846,-35.4228,-17.7582
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v5.0.0,-18.0387,-30.6977,-42.5501,-19.5563,-15.7946,-16.5454,-25.4754,-24.7711,-16.5,-22.3917,-17.6191,-30.9928,-42.92,-19.3809
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v6.0.0,-20.6723,-33.2956,-44.7778,-22.1753,-18.4877,-19.0797,-28.4195,-27.8573,-19.0102,-25.2665,-20.1525,-33.5726,-45.13,-21.9472
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v7.0.0,-21.5028,-34.6224,-47.6326,-23.1101,-19.2942,-19.8749,-29.325,-28.8208,-19.8831,-26.4092,-21.0055,-34.8943,-47.9526,-22.8692
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v8.0.0,-21.9878,-35.1485,-47.9685,-23.5879,-19.767,-20.3062,-29.6186,-29.113,-20.3274,-26.7759,-21.5199,-35.4197,-48.2894,-23.3591
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v9.0.0,-24.4616,-35.515,-48.8085,-25.9087,-22.2689,-22.5691,-32.2198,-31.7335,-22.846,-28.4349,-23.9714,-35.8011,-49.125,-25.5748
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-constrained,3.0571,7.7272,15.522,3.731,3.9125,6.8476,3.7281,2.4304,2.5523,7.0872,2.654,7.0471,15.2122,3.2668
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-unconstrained,-6.7372,10.7179,13.626,-5.3271,-12.087,-8.4068,-13.1648,-12.9171,-8.7789,-1.9787,-7.8881,10.3701,13.4108,-6.5508
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.4059,-22.2445,-19.4548,-4.136,-2.3854,-2.4087,-2.2156,-2.1241,-2.6378,-7.8396,-2.5267,-22.4387,-19.5308,-3.7536
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v3.0.0,-7.6981,-22.9577,-20.118,-8.9839,-6.7586,-7.0214,-12.9524,-11.4429,-6.7105,-12.3289,-7.8013,-23.1494,-20.1663,-8.8348
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v4.0.0,-11.3845,-40.5783,-32.9658,-13.8938,-9.9791,-10.8334,-16.522,-14.8654,-9.8508,-20.5662,-11.4582,-40.8443,-33.0151,-13.2295
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v5.0.0,-12.4252,-45.3518,-39.8109,-15.5411,-10.5248,-11.4997,-16.8716,-15.3835,-10.9048,-22.8726,-12.5036,-45.6137,-39.8325,-14.6679
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v6.0.0,-14.0261,-46.7598,-41.7285,-17.1601,-12.1916,-13.2577,-18.4196,-17.1135,-12.5166,-24.5164,-14.0825,-47.0257,-41.7643,-16.2417
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v7.0.0,-14.541,-48.0771,-44.2237,-17.8664,-12.7358,-13.7564,-19.1527,-17.853,-13.1021,-25.3648,-14.6079,-48.348,-44.2593,-16.8724
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v8.0.0,-15.7156,-48.9469,-46.5991,-19.0968,-14.1223,-15.0015,-20.0536,-18.7534,-14.3983,-26.3574,-15.7911,-49.1845,-46.6068,-18.0451
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v9.0.0,-17.709,-47.9713,-44.4108,-20.6562,-16.1775,-16.2465,-23.0348,-21.8429,-17.1149,-26.7449,-17.9231,-48.2489,-44.4138,-19.909
RA,A2,CrowdRun_1920x1080p50.y4m,libaom-v3.12.0-constrained,0.9555,-6.5006,-5.2655,0.3611,1.7061,0.3389,5.203,4.6755,4.1039,-0.8142,0.8276,-7.168,-5.8256,0.2502
RA,A2,CrowdRun_1920x1080p50.y4m,libaom-v3.12.0-unconstrained,-9.3719,17.3111,19.3667,-7.2931,-12.915,-10.7919,-15.4912,-14.9976,-6.8932,-0.2838,-11.5594,15.693,17.826,-9.1
RA,A2,CrowdRun_1920x1080p50.y4m,v2.0.0,-1.8126,-4.6693,-6.9152,-2.1629,-1.8165,-1.8135,-2.5919,-2.45,-1.3466,-2.565,-1.9967,-4.7862,-7.0618,-2.3003
RA,A2,CrowdRun_1920x1080p50.y4m,v3.0.0,-8.7543,-10.529,-10.3661,-8.9003,-8.081,-8.4549,-13.7982,-12.6542,-7.1253,-10.1616,-8.9917,-10.6449,-10.4979,-9.1783
RA,A2,CrowdRun_1920x1080p50.y4m,v4.0.0,-13.2378,-19.1181,-19.8133,-13.787,-12.1796,-12.6445,-19.1528,-17.8949,-11.2078,-16.1597,-13.4846,-19.2746,-19.9508,-14.092
RA,A2,CrowdRun_1920x1080p50.y4m,v5.0.0,-15.0821,-24.0124,-25.345,-15.9468,-13.6789,-14.4134,-20.2799,-19.0449,-12.9513,-19.5534,-15.3441,-24.1762,-25.41,-16.2672
RA,A2,CrowdRun_1920x1080p50.y4m,v6.0.0,-15.8619,-25.8855,-26.0384,-16.7742,-14.4717,-15.1201,-20.9774,-19.8159,-14.3497,-21.3591,-16.1226,-26.0322,-26.0595,-17.1038
RA,A2,CrowdRun_1920x1080p50.y4m,v7.0.0,-16.435,-25.9976,-25.7376,-17.2864,-14.9703,-15.6268,-21.7158,-20.546,-14.8963,-21.9539,-16.7052,-26.1345,-25.7103,-17.63
RA,A2,CrowdRun_1920x1080p50.y4m,v8.0.0,-17.1496,-26.4278,-26.1816,-17.9742,-15.9022,-16.4885,-22.3073,-21.1414,-15.7289,-22.6004,-17.4368,-26.5531,-26.1404,-18.3092
RA,A2,CrowdRun_1920x1080p50.y4m,v9.0.0,-19.2052,-24.4068,-24.2324,-19.6552,-16.942,-17.3468,-25.2428,-24.1254,-18.1884,-22.9759,-19.7912,-24.684,-24.3759,-20.3215
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,libaom-v3.12.0-constrained,-19.3052,-29.6117,-30.5835,-20.6939,-24.9018,-21.5971,-26.9813,-27.1943,-24.0289,-26.2251,-23.6044,-32.8633,-31.9724,-24.8135
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,libaom-v3.12.0-unconstrained,-21.6705,-40.6015,-30.6807,-23.6797,-29.0535,-26.218,-31.1187,-31.1158,-29.5282,-34.4557,-24.3933,-43.171,-31.4339,-26.6724
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v2.0.0,-2.3856,-6.645,-11.5656,-3.1826,-1.2289,-2.0293,-4.3591,-4.2059,-2.3648,-4.0799,-2.5994,-7.023,-11.7916,-3.1725
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v3.0.0,-20.2775,-18.556,-22.4728,-20.344,-17.823,-18.9201,-32.1511,-28.9493,-18.4855,-18.7723,-20.9981,-19.2287,-22.8057,-20.8932
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v4.0.0,-25.28,-25.2694,-31.0647,-25.6662,-23.1612,-24.2615,-40.4612,-35.9848,-23.6044,-24.2833,-26.0548,-25.91,-31.4296,-26.1836
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v5.0.0,-27.0131,-26.6552,-32.1908,-27.3187,-25.1716,-26.0829,-43.3235,-38.2825,-25.1974,-25.9471,-27.8251,-27.2618,-32.5551,-27.876
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v6.0.0,-32.0146,-32.9121,-37.201,-32.3716,-30.1878,-30.7949,-45.9395,-41.9966,-30.2565,-32.57,-32.9046,-33.6744,-37.6346,-33.0457
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v7.0.0,-33.1305,-37.5677,-40.4514,-33.776,-31.6724,-32.1365,-46.9992,-43.1688,-31.741,-33.4593,-34.0287,-38.4582,-40.891,-34.4849
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v8.0.0,-33.6829,-39.0291,-40.5739,-34.3498,-32.2562,-32.741,-48.054,-44.1477,-32.412,-35.2344,-34.6054,-39.9408,-41.0183,-35.1441
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v9.0.0,-36.8347,-41.1509,-40.5731,-37.2273,-35.8556,-36.0204,-49.2186,-46.2701,-35.9383,-37.666,-37.8365,-42.2578,-41.0647,-38.1508
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-constrained,-6.5904,-8.7188,-6.5644,-6.6835,-8.8215,-9.0726,-4.6313,-5.099,-6.5321,-8.2114,-7.1992,-9.2352,-6.9852,-7.2554
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-unconstrained,-13.4043,-10.386,-11.9279,-13.1995,-16.9794,-16.7391,-14.562,-14.4395,-14.2194,-14.2121,-14.3144,-10.8108,-12.1586,-14.0799
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.4736,-9.3435,-7.6844,-3.0401,-2.4438,-2.5997,-2.5969,-2.6934,-2.3914,-4.9617,-2.5257,-9.387,-7.6126,-2.9562
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v3.0.0,-13.8788,-17.7177,-16.4264,-14.1862,-12.9335,-13.5007,-19.1039,-17.5847,-12.8702,-14.9996,-14.0324,-17.7677,-16.3689,-14.3037
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v4.0.0,-23.9164,-30.3294,-29.077,-24.4709,-22.7731,-23.6755,-30.8421,-28.7431,-22.332,-26.2389,-24.0924,-30.4815,-29.118,-24.5564
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v5.0.0,-26.2711,-38.0133,-31.8756,-27.1238,-24.8165,-25.7424,-33.1458,-31.1722,-24.6063,-29.772,-26.4499,-38.1082,-31.8728,-27.173
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v6.0.0,-28.3104,-42.2925,-33.9806,-29.2725,-26.9735,-27.8082,-34.9235,-33.0984,-26.5921,-32.8617,-28.4984,-42.4204,-34.0363,-29.3088
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v7.0.0,-29.1749,-45.1293,-35.9295,-30.2876,-27.7968,-28.6386,-35.9218,-34.0994,-27.5193,-34.6481,-29.3813,-45.2668,-35.9807,-30.2876
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v8.0.0,-30.0252,-46.6819,-36.5316,-31.1678,-28.6341,-29.4887,-36.7612,-34.9563,-28.3934,-35.7517,-30.2262,-46.8103,-36.6023,-31.1622
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v9.0.0,-32.4032,-46.6731,-37.0347,-33.3243,-30.4811,-31.1087,-39.442,-37.7157,-30.9175,-36.8985,-32.6669,-46.8239,-37.1205,-33.4171
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,libaom-v3.12.0-constrained,2.3518,-5.1246,-8.3295,1.3323,2.0151,0.0953,8.6521,9.0839,2.9482,-2.9326,3.3256,-3.3151,-7.9112,2.7644
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,libaom-v3.12.0-unconstrained,-9.3878,-6.0352,-9.0191,-9.1876,-13.2217,-12.3688,-17.6589,-17.5505,-10.2242,-10.8422,-11.6559,-8.0678,-9.8724,-11.4561
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v2.0.0,-3.4295,-4.031,-2.6705,-3.4269,-2.3414,-2.7062,-4.5693,-4.4117,-2.7336,-3.6033,-3.3574,-3.8098,-2.0635,-3.3566
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v3.0.0,-9.6561,-13.0266,-5.4563,-9.6392,-7.8759,-8.4488,-13.228,-12.6543,-8.4544,-10.9507,-9.5558,-13.0733,-5.2869,-9.5825
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v4.0.0,-16.6388,-22.2017,-16.2012,-16.9478,-14.4493,-15.5215,-21.2986,-20.5966,-15.0193,-19.7081,-16.4234,-21.1783,-15.6353,-16.6039
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v5.0.0,-18.0617,-24.8776,-19.295,-18.5362,-15.6529,-16.7733,-22.4571,-21.8366,-16.3132,-21.7265,-17.8232,-23.6067,-18.7191,-18.0913
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v6.0.0,-19.8369,-28.9252,-22.5598,-20.5333,-17.925,-19.0843,-24.5351,-23.8965,-18.1265,-24.8805,-19.5536,-27.94,-21.8901,-19.9499
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v7.0.0,-20.6717,-35.6356,-28.5433,-22.0267,-18.8239,-19.923,-25.7787,-25.1624,-19.2734,-28.1887,-20.3666,-34.1451,-27.6983,-21.1008
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v8.0.0,-21.0825,-36.1782,-29.4123,-22.4684,-19.1426,-20.3009,-25.774,-25.1734,-19.6859,-28.7477,-20.7582,-34.5467,-28.4055,-21.4959
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v9.0.0,-24.047,-37.9484,-30.1681,-25.2349,-22.4083,-23.2108,-29.756,-29.0794,-22.7945,-30.7147,-24.0784,-37.0777,-29.5351,-24.7251
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,libaom-v3.12.0-constrained,-1.3639,10.1377,9.8595,-0.0109,-3.0196,-1.779,-0.1573,-0.0066,-2.2473,4.3833,-1.7298,9.8868,9.6402,-0.8078
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,libaom-v3.12.0-unconstrained,-12.5501,-18.6354,-20.5528,-13.4818,-12.5647,-12.5482,-13.5404,-13.9232,-13.1297,-16.3745,-12.9146,-18.6611,-20.5931,-13.3989
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v2.0.0,-4.672,-16.68,-15.1553,-6.1131,-4.0404,-4.5628,-4.5631,-4.7634,-4.9982,-9.83,-4.6989,-16.7057,-15.1072,-5.6649
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v3.0.0,-18.323,-28.824,-29.4895,-19.7757,-15.4955,-16.8912,-25.1717,-22.9485,-17.0836,-23.5403,-18.4155,-28.8528,-29.4422,-19.3786
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v4.0.0,-22.8822,-38.7505,-39.1947,-25.0956,-19.6225,-21.3205,-30.1789,-27.5401,-21.575,-30.4155,-22.9566,-38.7932,-39.1801,-24.3866
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v5.0.0,-25.202,-40.5892,-41.1055,-27.3769,-21.628,-23.4141,-33.2439,-30.3407,-23.6781,-32.4146,-25.2774,-40.6109,-41.0962,-26.6891
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v6.0.0,-28.6297,-45.7539,-42.6853,-30.7098,-24.5624,-26.569,-34.7803,-32.5949,-26.8994,-36.8878,-28.723,-45.801,-42.6628,-30.1317
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v7.0.0,-30.0779,-50.7406,-47.6794,-32.6676,-25.9267,-27.9902,-35.5896,-33.5364,-28.5649,-40.4659,-30.1933,-50.7853,-47.6635,-31.8818
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v8.0.0,-30.617,-51.4743,-48.1192,-33.2095,-26.3551,-28.457,-36.0886,-34.054,-29.0457,-40.8323,-30.7285,-51.5346,-48.1106,-32.4255
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v9.0.0,-33.6338,-50.8562,-47.2379,-35.6741,-30.1611,-31.5282,-38.3538,-36.7651,-32.6331,-41.4262,-33.8129,-50.8931,-47.2372,-35.1695
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,libaom-v3.12.0-constrained,2.811,-4.2199,-5.9919,2.1597,4.2155,2.6915,11.2623,11.49,4.8705,1.0042,5.455,-3.3822,-5.4717,5.0216
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,libaom-v3.12.0-unconstrained,-5.464,0.6651,-1.6838,-5.0556,-11.0157,-9.9118,-17.7009,-16.9877,-7.2623,-6.8045,-9.3745,-2.0484,-3.8157,-9.0274
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v2.0.0,-3.1659,-1.7729,-1.4801,-3.0377,-4.3955,-4.4319,-5.5405,-5.0422,-3.0423,-1.7977,-3.3276,-1.6733,-1.3528,-3.2826
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v3.0.0,-8.0551,-8.1532,-2.7842,-7.8541,-8.9165,-9.2457,-12.5935,-11.5678,-7.2931,-7.6565,-8.2433,-8.1536,-2.6659,-8.226
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v4.0.0,-11.0305,-16.2445,-12.8755,-11.3425,-12.5233,-12.8778,-17.9863,-16.6644,-10.5499,-12.8504,-11.2789,-16.3455,-12.7483,-11.5984
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v5.0.0,-12.3449,-17.3899,-14.4581,-12.6603,-13.5533,-14.1192,-18.9055,-17.6792,-11.6322,-14.3101,-12.5722,-17.4145,-14.2312,-12.9094
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v6.0.0,-13.5993,-21.8688,-18.4394,-14.177,-15.146,-15.5956,-20.3695,-19.1864,-13.3677,-17.869,-13.775,-21.9133,-18.3745,-14.2691
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v7.0.0,-14.2876,-26.6183,-26.5672,-15.3913,-15.9086,-16.3317,-21.5719,-20.3406,-14.4343,-20.2237,-14.4749,-26.7277,-26.6437,-15.2601
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v8.0.0,-15.0556,-28.2058,-27.3757,-16.2019,-16.6575,-17.1304,-22.212,-21.0448,-15.3475,-21.1722,-15.2794,-28.2758,-27.3897,-16.088
